sku,uid,gid,group,active,siteid,title,url,presence,locked,deleted,price,shipping,qty,shp,rtn,pmt,tag,note_memo,note_desc,note_part,note_model,note_verification,uid_dup,sold,sold_uid_ts,online_created,online_removed,birthday,by_user
B272720EK19Y,272720,2019,Dell B156HAN12.0 EDP1.4 300hZ 15.6 FULL HD high speed connection (VENDOR RESTRICTION),Yes,499341,"LP156WFG(SP)(V3) Dell 0HCVPC LCD 15.6"" 300HZ FHD IPS Display Screen",https://www.blisscomputers.net/new-lp156wfg-sp-v3-dell-0hcvpc-lcd-15-6-300hz-fhd-ips-display-screen-272720/,Yes,No,No,145.01,,5,,,,#Addition_RR_Auto_eBay,,,Dell hcvpc 0hcvpc LP156WFG(SP)(V3) LP156WFG(SP)(V3) Dell Hcvpc EDID LGD066E,Dell hcvpc 0hcvpc LP156WFG(SP)(V3) LP156WFG(SP)(V3) Dell Hcvpc Dell Alienware M15 R3 Dell Alienware M15 R4,,0,4,1/27/2024 20:20,1/28/2022 13:01,0000-00-00 00:00:00,1/3/2022 11:32,system
B306031RK22R,306031,2022,"01YN158 Lenovo ThinkPad X1 Yoga 4th Gen 14.0"" FHD Touch Assembly Type 20QF, 20QG Desneudo Target $60",Yes,520923,Lenovo Yoga 4th Gen P/N 5M10V25003 LCD Touch Screen All wires OEM,https://www.blisscomputers.net/lenovo-yoga-4th-gen-p-n-5m10v25003-lcd-touch-screen-all-wires-new-oem-306031/,Yes,No,No,125,,200,,,,#Addition_RR_Auto,,,Lenovo 5M10V25003,,,0,259,5/2/2024 11:04,5/26/2022 21:05,0000-00-00 00:00:00,3/22/2022 19:07,system
B218854HK23Y,218854,2023,909632-001 HP Envy 13-AB QHD+ 40 Pin Touch Screen Assembly,Yes,455436,"HP Envy 13-AB077CL 13.3"" 909632-001 QHD+ Touch Screen Assembly",https://www.blisscomputers.net/hp-envy-13-ab077cl-13-3-909632-001-qhd-touch-screen-assembly-218854/,Yes,No,No,,,,,,,#Assembly,,,,,,0,1,7/19/2024 13:46,1/4/2021 15:01,0000-00-00 00:00:00,1/4/2021 10:41,system
B324819HK24D,324819,2024,"Acer Chromebook CP713 Spin N18Q2 13.5"" 2256x1504 QHD 13.5"" Touch Screen Assembly bigger frame Data Cable connection in middle Extra connection in left",Yes,723100,"Acer Chromebook Spin 13 CP713-1WN-53NF 13.5"" Touch Screen Assembly",https://www.blisscomputers.net/acer-chromebook-spin-13-cp713-1wn-53nf-13-5-touch-screen-assembly-324819/,Yes,No,No,,,,,,,#Addition_RR_Auto #Assembly, Ended by eBay recycle 367-day,,Acer KL.1350W.005,CP713-1WN-55HT,,0,6,10/17/2023 10:17,7/25/2023 19:07,3/31/2023 19:12,6/8/2022 19:01,system
B221044WK27M,221044,2027,Lenovo LM238WF2(SS)(KP) 01AG980 non touch Screen *Special Order**,Yes,455567,Lm238wf2-sskp Lm238wf2-sskp LCD Screen,https://www.blisscomputers.net/lm238wf2-sskp-lm238wf2-sskp-lcd-screen-221044/,Yes,No,No,,,,,,,,,,LM238WF2-SSKP Lenovo  01AG980,,,0,1,4/28/2023 18:47,1/6/2021 19:01,0000-00-00 00:00:00,1/6/2021 16:07,system
B208533FK28A,208533,2028,#883 or #740 POLAR SCREEN,Yes,417195,"AU Optronics B116XTN02.3 11.6"" Laptop Screen Display",https://www.blisscomputers.net/au-optronics-b116xtn02-3-11-6-laptop-screen-display-208533/,Yes,No,No,91,,10,,,,,,,,,,0,1,9/30/2020 21:23,9/20/2020 22:09,0000-00-00 00:00:00,9/20/2020 14:29,rahul
B067118IK29Y,67118,2029,#327 or #127 POLAR,Yes,51765,"Asus G72gx Laptop LCD Screen 17.3"" Wxga++ Led Diode",https://www.blisscomputers.net/asus-g72gx-laptop-lcd-screen-17-3-wxga-led-diode-67118/,Yes,No,No,78.71,,10,,,,,,This is base resolution WXGA for non 3D models similar to LP173WD1(TL)(C1). It will not work with higher resolution or 3D LCDs.,,,,0,2,1/17/2016 13:59,4/18/2017 19:04,0000-00-00 00:00:00,0000-00-00 00:00:00,chanddr
B674477MK30S,674477,2030,Verify Upgrade #204 and cut Tabs,Yes,342950,Screen REPLACEMENT Dell G3 3579 P75F003 FHD 1920x1080 120Hz Upgrade Matte LCD LED Display,https://www.blisscomputers.net/new-screen-replacement-dell-g3-3579-p75f003-fhd-1920x1080-120hz-upgrade-matte-lcd-led-display-674477/,Yes,No,No,99.99,,10,,,,,,,,Dell G3 3579 P75F003,,0,3,12/20/2022 14:17,12/9/2019 14:12,0000-00-00 00:00:00,9/16/2019 12:30,rahul
B221080RK31Q,221080,2031,HP M36920-001 FHD x360 1030 G4 Complete Assembly SAME AS #1838,Yes,455676,"L70761-001 HP EliteBook x360 1030 G4 13.3"" Touch Screen LCD Display Assembly",https://www.blisscomputers.net/l70761-001-hp-elitebook-x360-1030-g4-13-3-touch-screen-lcd-display-assembly-221080/,Yes,No,No,314.99,,10,,,,#Assembly,,,,13.3 FHD BV LED UWVA uslim TS HP Elitebook X360 1030 G4 i5-8265U 13 16GB/256 PC HP Elitebook X360 1030 G4 i5-8265U 13 16GB/512 PC HP Elitebook X360 1030 G4 i5-8265U 13 8GB/128 PC HP Elitebook X360 1030 G4 i5-8265U 13 8GB/256 PC HP Elitebook X360 1030 G4 i5-8265U 13 8GB/256 PC I HP Elitebook X360 1030 G4 i5-8265U 13 8GB/256 PCIn HP Elitebook X360 1030 G4 i5-8265U 13 8GB/512 LTEA HP Elitebook X360 1030 G4 i5-8265U 13 8GB/512 PC HP Elitebook X360 1030 G4 i5-8265U 138GB/128LTEAPC HP Elitebook X360 1030 G4 i5-8265U 138GB/256LTEAPC HP Elitebook X360 1030 G4 i5-8265U 138GB/512LTEAPC HP Elitebook X360 1030 G4 i5-8265U1316GB/512LTEAPC HP Elitebook X360 1030 G4 i5-8365U 13 16GB/128 PC HP Elitebook X360 1030 G4 i5-8365U 13 16GB/256 PC HP Elitebook X360 1030 G4 i5-8365U 13 16GB/512 PC HP Elitebook X360 1030 G4 i5-8365U 13 8GB/128 PC HP Elitebook X360 1030 G4 i5-8365U 13 8GB/1T PC HP Elitebook X360 1030 G4 i5-8365U 13 8GB/256 PC HP Elitebook X360 1030 G4 i5-8365U 13 8GB/512 PC HP Elitebook X360 1030 G4 i5-8365U 138GB/256LTEAPC HP Elitebook X360 1030 G4 i5-8365U 138GB/512LTEAPC HP Elitebook X360 1030 G4 i5-8365U1316GB/128LTEAPC HP Elitebook X360 1030 G4 i5-8365U1316GB/256LTEAPC HP Elitebook X360 1030 G4 i5-8365U1316GB/512LTEAPC HP Elitebook X360 1030 G4 i7-8565U 13 16GB/1T PC HP Elitebook X360 1030 G4 i7-8565U 13 16GB/256 PC HP Elitebook X360 1030 G4 i7-8565U 13 16GB/512 PC HP Elitebook X360 1030 G4 i7-8565U 13 8GB/256 PC HP Elitebook X360 1030 G4 i7-8565U 13 8GB/512 PC HP Elitebook X360 1030 G4 i7-8565U 1316GB/1TLTEAPC HP Elitebook X360 1030 G4 i7-8565U1316GB/512LTEAPC HP Elitebook X360 1030 G4 i7-8665U 13 16GB/1T PC HP Elitebook X360 1030 G4 i7-8665U 13 16GB/256 PC HP Elitebook X360 1030 G4 i7-8665U 13 16GB/2T PC HP Elitebook X360 1030 G4 i7-8665U 13 16GB/512 PC HP Elitebook X360 1030 G4 i7-8665U 13 8GB/256 PC HP Elitebook X360 1030 G4 i7-8665U 138GB/256LTEAPC HP Elitebook X360 1030 G4 i7-8665U1316GB/256LTEAPC HP Elitebook X360 1030 G4 i7-8665U1316GB/512LTEAPC HP K12 Elitebook X360 1030 G4 i5-8265U 138GB/128PC HP K12 Elitebook X360 1030 G4 i5-8265U 138GB/256PC HP K12 Elitebook X360 1030 G4 i5-8265U1316GB/256PC HP K12 Elitebook X360 1030 G4 i5-8365U 138GB/512PC HP K12 Elitebook X360 1030 G4 i7-8565U 138GB/256PC HP K12 Elitebook X360 1030 G4 i7-8565U1316GB/256PC HP K12 Elitebook X360 1030 G4 i7-8565U1316GB/512PC,,0,40,1/9/2024 15:01,1/8/2021 13:01,0000-00-00 00:00:00,1/8/2021 12:36,system
B253661CK32A,253661,2032,Buy EXACT N140HCE-EN2 REV.C2 LM140LF2L LM140LF3L03 Screen,Yes,615311,AU Optronics AUO623D B140HAN06.2 1920x1080 LCD Screen,https://www.blisscomputers.net/au-optronics-auo623d-b140han06-2-1920x1080-lcd-screen-253661/,Yes,No,No,,,,,,,,,,B140HAN06.2 EDID AUO623D AUO623D P614 AUO623D ACER SF314-59 EDID AUO623D,ASUS ExpertBook B9450FA Acer Swift 3 14 SF314-59 Acer Swift 3 14 SF314 N19C4,,0,4,12/5/2023 14:23,1/19/2023 18:01,0000-00-00 00:00:00,7/12/2021 19:38,system
B684981RK34M,684981,2034,ASUS 90NB0AI1-R20010 TP501 Touch Screen Assembly **Special order ** ** Last PC Watch **,Yes,370653,90NB0AI1-R20010 ASUS TP501 TP501U TP501UA TP501UB TP501UQ TP501UAM LCD FHD Display Touch Screen Digitizer Assembly,https://www.blisscomputers.net/90nb0ai1-r20010-asus-tp501-tp501u-tp501ua-tp501ub-tp501uq-tp501uam-lcd-fhd-display-touch-screen-digitizer-assembly-684981/,Yes,No,No,192.99,,10,,,,#Assembly,,,,,,0,2,7/16/2022 16:34,12/16/2019 19:12,0000-00-00 00:00:00,10/26/2019 16:45,rahul
B260408CK35W,260408,2035,FP-TPAY10104A-02X Asus Transformer Book T100 Touch Glass ** Special Order **,Yes,472782,Display LCD Screen Touch Digitizer ASUS Transformer Book T100H T100HA,https://www.blisscomputers.net/display-lcd-screen-touch-digitizer-asus-transformer-book-t100h-t100ha-260408/,Yes,No,No,54.32,,10,,,,#Addition_RR_Auto_eBay,,,,,,0,1,8/4/2023 21:49,7/28/2021 15:07,0000-00-00 00:00:00,7/27/2021 23:15,system
B221279GK36O,221279,2036,02T3C8 LQ140M1JX41 Dell Inspiron 7490 Non Touch Screen P115G High Speed Reverse UPPA,Yes,456135,LQ140M1JX41 LCD LED Dell Inspirion 7400 7490,https://www.blisscomputers.net/lq140m1jx41-lcd-led-dell-inspirion-7400-7490-221279/,Yes,No,No,,,,,,,,,,DP/N 02T3C8 2T3C8 LQ140M1JX41 Dell R09FR 0R09FR LQ140M1JX41 LQ140M1JX41,Dell Inspiron 14 7490 Dell Inspiron 7490 Dell Inspiron 7490 P115G,,0,15,7/1/2024 9:28,1/13/2021 21:01,2/24/2021 22:19,1/13/2021 16:03,system
B247631HK37K,247631,2037,C7HP5 UHD 4K Dell Inspiron 7590 7591 Complete Touch Screen Assembly 2-in-1 Mix Colors Not for XPS Dark Ash With Pen Cut out Bezel or Silver,Yes,468367,"Dell Inspiron 7591 Touch Top Assembly 3840X2160 Black 15.6""",https://www.blisscomputers.net/dell-inspiron-7591-touch-top-assembly-3840x2160-black-15-6-247631/,Yes,No,No,266.99,,10,,,,#Assembly #catagory #CompleteAssembly,,,,,,0,6,3/13/2024 10:29,6/3/2021 0:06,0000-00-00 00:00:00,5/28/2021 22:40,system
B933103EK38X,933103,2038,"KJ4T3 Dell Inspiron 7386 13.3"" UHD 4K Touch Screen Assembly 2-in-1",Yes,682729,4K LCD Display B133ZAN02.5 Touch Screen Assembly Bezel Dell Inspiron 13 7386,https://www.blisscomputers.net/4k-lcd-display-b133zan02-5-touch-screen-assembly-bezel-dell-inspiron-13-7386-933103/,Yes,No,No,0,0,0,,,,#Assembly #sta-lcd #TOUCH,,,,,,0,1,6/22/2024 15:50,6/1/2023 19:06,0000-00-00 00:00:00,6/1/2023 18:44,system
B117460FK39R,117460,2039,NV133fhm-n41 backlight connection EOL,No,,"Boehydis Nv133fhm-n41 REPLACEMENT LAPTOP LCD Screen 13.3"" Full HD LED DIODE Non Touch",/boehydis-nv133fhm-n41-replacement-laptop-lcd-screen-13-3-full-hd-led-diode-non-touch-117460/,Yes,No,No,0,,0,,,,,,,,,,0,1,8/6/2018 15:27,8/23/2023 16:08,11/16/2023 16:12,11/14/2016 16:23,chanddr
B897033K204M,897033,204,FHD 120HZ b156han04.2 Gamut N156HHE-GA1 Low #1621 + #2160,Yes,321732,ASUS Rog Strix GL503GE REPLACEMENT LCD Screen Laptop LED Matte,https://www.blisscomputers.net/asus-rog-strix-gl503ge-new-replacement-lcd-screen-laptop-led-matte-897033/,Yes,No,No,58.78,,10,,,,,,,N156HHE-GA1 Rev.C1 CMN15F4,Msi Ge63vr 7re MSI GT62 GE63 MSI MS-16P5 GE63 Raider 8RE-605US ASUS GL503GE-EN289T MSI GL63 8SEK,,0,6,6/16/2022 21:37,9/23/2019 19:09,0000-00-00 00:00:00,6/18/2019 13:12,rahul
B262158DK41G,262158,2041,HP lm27970-j91 N140HCG-GE1 rev.c1 REVERSE UPPA SCREEN premie Micro Edge,Yes,482666,"M36313-001 Sps-raw Panel 14"" FHD Ag Led Uwva",https://www.blisscomputers.net/m36313-001-sps-raw-panel-14-fhd-ag-led-uwva-262158/,Yes,No,No,,,,,,,,,,HP M36313-001,HP M36313-001,,0,26,10/18/2023 12:09,10/29/2021 20:10,0000-00-00 00:00:00,9/24/2021 17:25,system
B221330RK42E,221330,2042,Asus Q304 ST133SI035AKM-01X 61 Pin connection ** Special order **,Yes,456202,"13.3"" Laptop LCD Touch Screen ASUS Q304 Screen Digitizer Glass Panel FP-ST133SI035AKM-01X",https://www.blisscomputers.net/13-3-laptop-lcd-touch-screen-asus-q304-screen-digitizer-glass-panel-fp-st133si035akm-01x-221330/,Yes,No,No,,,,,,,,,,,,,0,3,6/28/2021 20:04,1/14/2021 20:01,0000-00-00 00:00:00,1/14/2021 18:14,system
B221353ZK45K,221353,2045,HP ELITE X2 1013 G3 M130NV41 FHD Privacy Touch Screen Gold Connector Assembly Desneudo Buy with Bezel,Yes,456256,"L31364-001 13.3"" Display Panel WUXGA+ LED UWVA Bezel Privacy TS",https://www.blisscomputers.net/l31364-001-13-3-display-panel-wuxga-led-uwva-bezel-privacy-ts-221353/,Yes,No,No,,,,,,,,,,HP L31364-001,"HP Elite x2 1013 G3 Renew Tablet, P-C i HP Elite x2 1013 G3 Tablet HP Elite X2 1013 G3 i3-8130U 13 4GB/128 PC HP Elite X2 1013 G3 i3-8130U 13 4GB/128 PC Int HP Elite X2 1013 G3 i5-8250U 13 16GB/512 HSPA P HP Elite X2 1013 G3 i5-8250U 13 8GB/128 PC HP Elite X2 1013 G3 i5-8250U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/256 PC HP Elite X2 1013 G3 i5-8250U 13 8GB/512 PC Int HP Elite X2 1013 G3 i5-8350U 13 16GB/256 HSPAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/256 LTEAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/256 PC HP Elite X2 1013 G3 i5-8350U 13 16GB/256 PC In HP Elite X2 1013 G3 i5-8350U 13 16GB/512 HSPAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/512 LTEAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/512 PC HP Elite X2 1013 G3 i5-8350U 13 8GB/128 PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 LTEA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 PC Inte HP Elite X2 1013 G3 i5-8350U 13 8GB/512 LTEA PC HP Elite X2 1013 G3 i7-8550U 13 16GB/1T HSPA PC HP Elite X2 1013 G3 i7-8550U 13 16GB/1T LTEA PC HP Elite X2 1013 G3 i7-8550U 13 16GB/1T PC HP Elite X2 1013 G3 i7-8550U 13 16GB/512 HSPA P HP Elite X2 1013 G3 i7-8550U 13 16GB/512 HSPAPC HP Elite X2 1013 G3 i7-8550U 13 16GB/512 LTEAPC HP Elite X2 1013 G3 i7-8550U 13 8GB/512 HSPA PC HP Elite X2 1013 G3 i7-8650U 13 16GB/1T HSPA P HP Elite X2 1013 G3 i7-8650U 13 16GB/1T HSPA PC HP Elite X2 1013 G3 i7-8650U 13 16GB/1T LTEA PC HP Elite X2 1013 G3 i7-8650U 13 16GB/1T PC HP Elite X2 1013 G3 i7-8650U 13 16GB/256 HSPA P HP Elite X2 1013 G3 i7-8650U 13 16GB/256 HSPAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/256 LTEAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/256 PC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 HSPAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 LTEAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 PC HP Elite X2 1013 G3 i7-8650U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i7-8650U 13 8GB/256 LTEA PC HP Elite X2 1013 G3 i7-8650U 13 8GB/256 PC HP Elite X2 1013 G3 i7-8650U 13 8GB/512 HSPA PC MT1 - HP Elite x2 1013 G3 WWAN",,0,56,2/2/2022 20:06,1/18/2021 17:01,0000-00-00 00:00:00,1/18/2021 15:08,system
B221201SK46K,221201,2046,"B130KAN01.0 HP ELITE X2 1013 G3 13.3"" 3K 3000 x 2000 Silver Touch Screen Assembly Desneudo Buy with Bezel. Highspeed Connection",Yes,455897,HP ELITE X2 1013 G3 L31365-001 LCD LED 3K Screen B130KAN01 Touch Screen no bezel,https://www.blisscomputers.net/hp-elite-x2-1013-g3-l31365-001-lcd-led-3k-screen-b130kan01-touch-screen-no-bezel-221201/,Yes,No,No,120,,10,,,,,,,HP L31365-001 LP130QP1 SP C1,HP Elite x2 1013 G3 Tablet HP Ex2 1013 G3 i5 8250U Rfrbd PC HP Elite X2 1013 G3 i3-8130U 13 4GB/128 PC HP Elite X2 1013 G3 i3-8130U 13 4GB/1T PC HP Elite X2 1013 G3 i3-8130U 13 4GB/256 PC HP Elite X2 1013 G3 i5-8250U 13 16GB/256 HSPA P HP Elite X2 1013 G3 i5-8250U 13 16GB/256 HSPAPC HP Elite X2 1013 G3 i5-8250U 13 16GB/256 LTEAPC HP Elite X2 1013 G3 i5-8250U 13 16GB/256 PC HP Elite X2 1013 G3 i5-8250U 13 16GB/256 PC Int HP Elite X2 1013 G3 i5-8250U 13 16GB/512 PC HP Elite X2 1013 G3 i5-8250U 13 8GB/128 HSPA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/128 LTEA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/128 PC HP Elite X2 1013 G3 i5-8250U 13 8GB/128 PC Inte HP Elite X2 1013 G3 i5-8250U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/256 LTEA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/256 PC HP Elite X2 1013 G3 i5-8250U 13 8GB/256 PC Inte HP Elite X2 1013 G3 i5-8250U 13 8GB/512 HSPA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/512 LTEA PC HP Elite X2 1013 G3 i5-8250U 13 8GB/512 PC HP Elite X2 1013 G3 i5-8350U 13 16GB/128 PC HP Elite X2 1013 G3 i5-8350U 13 16GB/1T LTEA PC HP Elite X2 1013 G3 i5-8350U 13 16GB/1T PC HP Elite X2 1013 G3 i5-8350U 13 16GB/256 HSPAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/256 LTEA P HP Elite X2 1013 G3 i5-8350U 13 16GB/256 LTEAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/256 PC HP Elite X2 1013 G3 i5-8350U 13 16GB/512 HSPAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/512 LTEAPC HP Elite X2 1013 G3 i5-8350U 13 16GB/512 PC HP Elite X2 1013 G3 i5-8350U 13 16GB/512 PC In HP Elite X2 1013 G3 i5-8350U 13 8GB/128 HSPA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/128 LTEA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/128 PC HP Elite X2 1013 G3 i5-8350U 13 8GB/1T PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 LTEA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 PC HP Elite X2 1013 G3 i5-8350U 13 8GB/256 PC Int HP Elite X2 1013 G3 i5-8350U 13 8GB/512 HSPA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/512 LTEA PC HP Elite X2 1013 G3 i5-8350U 13 8GB/512 PC HP Elite X2 1013 G3 i7-8550U 13 16GB/128 PC HP Elite X2 1013 G3 i7-8550U 13 16GB/1T HSPA PC HP Elite X2 1013 G3 i7-8550U 13 16GB/256 HSPAPC HP Elite X2 1013 G3 i7-8550U 13 16GB/256 LTEAPC HP Elite X2 1013 G3 i7-8550U 13 16GB/256 PC HP Elite X2 1013 G3 i7-8550U 13 16GB/512 HSPAPC HP Elite X2 1013 G3 i7-8550U 13 16GB/512 LTEAPC HP Elite X2 1013 G3 i7-8550U 13 16GB/512 PC HP Elite X2 1013 G3 i7-8550U 13 8GB/128 PC HP Elite X2 1013 G3 i7-8550U 13 8GB/1T PC HP Elite X2 1013 G3 i7-8550U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i7-8550U 13 8GB/256 PC HP Elite X2 1013 G3 i7-8550U 13 8GB/512 HSPA PC HP Elite X2 1013 G3 i7-8550U 13 8GB/512 PCIntel HP Elite X2 1013 G3 i7-8650U 13 16GB/128 PC HP Elite X2 1013 G3 i7-8650U 13 16GB/1T HSPA PC HP Elite X2 1013 G3 i7-8650U 13 16GB/1T LTEA PC HP Elite X2 1013 G3 i7-8650U 13 16GB/1T PC HP Elite X2 1013 G3 i7-8650U 13 16GB/256 HSPAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/256 LTEAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/256 PC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 HSPAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 LTEAPC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 PC HP Elite X2 1013 G3 i7-8650U 13 16GB/512 PC In HP Elite X2 1013 G3 i7-8650U 13 16GB/512 PC Int HP Elite X2 1013 G3 i7-8650U 13 8GB/128 PC HP Elite X2 1013 G3 i7-8650U 13 8GB/256 HSPA PC HP Elite X2 1013 G3 i7-8650U 13 8GB/256 LTEA PC HP Elite X2 1013 G3 i7-8650U 13 8GB/256 PC HP Elite X2 1013 G3 i7-8650U 13 8GB/512 HSPA PC HP Elite X2 1013 G3 i7-8650U 13 8GB/512 LTEA PC HP Elite X2 1013 G3 i7-8650U 13 8GB/512 PC HP Elite X2 1013 G3 i7-8650U 13 8GB/512 PC Int HP K12 Elite X2 1013 G3 i3-8130U 13 4GB/128 PC HP K12 Elite X2 1013 G3 i5-8250U 13 16GB/256 PC HP K12 Elite X2 1013 G3 i5-8250U 13 16GB/512 PC HP K12 Elite X2 1013 G3 i5-8250U 13 8GB/128 PC HP K12 Elite X2 1013 G3 i5-8250U 13 8GB/256 PC HP K12 Elite X2 1013 G3 i5-8250U 13 8GB/512 PC HP K12 Elite X2 1013 G3 i7-8550U 13 8GB/256 PC HP K12 Elite X2 1013 G3 i7-8650U 13 8GB/128 PC HP UMA i5-8250 21013G3 Renew PC HP i5-8250U16GB Renew PC HP i5-8350U8GBfWWANx21013G3 Renew PC MT1 - HP Elite x2 1013 G3 WWAN,,0,27,6/4/2021 17:33,1/12/2021 19:01,0000-00-00 00:00:00,1/12/2021 18:48,system
B218170FK48I,218170,2048,7WK01 Dell Inspiron 17 7786 FHD Touch Screen Assembly,Yes,426895,"FDXPW FHD LCD Display Dell Inspiron 17.3"" P36E 7786",https://www.blisscomputers.net/fdxpw-fhd-lcd-display-dell-inspiron-17-3-p36e-7786-218170/,Yes,No,No,450,,,,,,,,,Dell RYN04 0RYN04 Dell 391-BDUO Dell RYN04 0RYN04 Dell 7WK01 07WK01 Dell 2VYMR 02VYMR Dell J5GYX 0J5GYX AUO139D Dell W27J0 0W27J0 Dell MF2H5 0MF2H5 Dell J5GYX 0J5GYX Dell RMH7R 0RMH7R Dell FDXPW 0FDXPW,Dell Inspiron I7786-7199SLV-PUS Dell Inspiron 7786,,0,4,7/29/2022 12:57,11/25/2020 19:11,0000-00-00 00:00:00,11/25/2020 18:08,system
B697771YK49M,697771,2049,LP120UP1 HP Pavilion X2 12-B 841564-001 Touch Screen Assembly ** Special order **,Yes,400617,"12"" HP Pavilion X2 12-B010NR 12-B020NR LED LCD Touch Screen Assembly 841564-001",https://www.blisscomputers.net/12-hp-pavilion-x2-12-b010nr-12-b020nr-led-lcd-touch-screen-assembly-841564-001-697771/,Yes,No,No,152.97,,10,,,,#Assembly,,,HP 841564-001,HP PAVILION X2 12T-B000 DETACHABLE PC HP PAVILION X2 DETACHABLE 12-B010NR PC HP PAVILION X2 DETACHABLE 12-B012CA PC HP PAVILION X2 DETACHABLE 12-B017CA PC HP PAVILION X2 DETACHABLE 12-B020NR PC HP PAVILION X2 DETACHABLE 12-B096MS PC HP PAVILION X2 DETACHABLE 12-B166NR HP PAVILION X2 DETACHABLE 12T-B100 PC HP PAVILION X2 DETACHABLE REFURB 12T-B000 PC HP PAVILION X2 REFURB DETACHABLE 12T-B100 PC HP Pavilion x2 Detach 12-b003TU HP Pavilion x2 Detachable 12-b002la HP Pavilion x2 Detachable 12-b004TU,,0,1,2/16/2023 15:53,1/2/2020 19:01,0000-00-00 00:00:00,1/2/2020 14:14,rahul
B118770F205B,118770,205,"01AW136 Lenovo Yoga 460 Thinkpad S3 Yoga 14.0"" FHD TOUCH SCREEN Assembly buy with digitizer card. Type 20DN 20DM",Yes,53691,"Lenovo Thinkpad Yoga Y460 REPLACEMENT Touch Assembly LCD Screen 14.0"" Full HD LED DIODE 01AW135 01AW136 Screen",https://www.blisscomputers.net/lenovo-thinkpad-yoga-y460-replacement-touch-assembly-lcd-screen-14-0-full-hd-led-diode-01aw135-01aw136-screen-118770/,Yes,No,No,0,,0,,,,#Assembly,,,Lenovo 01AW135,Lenovo Yoga 14 (Type 20FY) Laptop (ThinkPad) - Type 20FY,,0,7,12/28/2022 12:22,6/22/2018 16:06,0000-00-00 00:00:00,6/8/2018 19:02,chanddr
B221481XK50O,221481,2050,857435-001 HP Evvy 17T-U Standard Camera HDC Camera Desneudo #956 + #1712 ** Helena we screen need PN and Camera both ** ebay policy no return**,Yes,456353,"926686-001 HP Envy 17.3"" Touch Screen LCD Digitizer Assembly",https://www.blisscomputers.net/926686-001-hp-envy-17-3-touch-screen-lcd-digitizer-assembly-221481/,Yes,No,No,,,,,,,#Assembly,,,HP 926686-001,,,0,4,10/23/2023 16:08,1/20/2021 17:01,0000-00-00 00:00:00,1/20/2021 17:27,system
B221423UK51A,221423,2051,"HP 815165-001 HP ENVY 13-D 13.3"" QHD+ Non Touch Assembly",Yes,456370,"HP Envy NOTEBOOK 13-D040NR 13.3"" 848177-001 Non Touch Screen Assembly",https://www.blisscomputers.net/hp-envy-notebook-13-d040nr-13-3-848177-001-non-touch-screen-assembly-221423/,Yes,No,No,,,,,,,#Assembly,,,HP 848177-001 LTN133YL06-H01,HP ENVY NOTEBOOK 13-D040NR HP ENVY NOTEBOOK 13-D040WM HP ENVY Notebook 13-d005la HP ENVY Notebook 13-d133TU HP ENVY Notebook 13-d134TU,,0,2,6/8/2023 18:03,1/20/2021 17:01,0000-00-00 00:00:00,1/20/2021 16:42,system
