Title_1,Title_3,Title_2,Part_2,Model_1,Model_2,Desc_1,Price
 HP SPS-LCD HU GREY 11.6 HD LED SVA W/CAM TS,Replacement Screen Display, 917100-001,,"HP 11 G1 EE N4200 11.6 8GB/128 PC - 1NV80ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2HG75ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2LB67ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2LB83ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2QY31EC, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2UC23ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 5JK86ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2EW19ES, HP K12 PBx36011G1 CelN3450 11 4GB/128 PC - 2UC04ES, HP K12 PBx36011G1 CelN3450 11 4GB/64 PC - 2XZ45ES",,,1163.48
 HP SPS-LCD HU RED 11.6 HD LED SVA SLIM TS,Replacement Screen Display, 918429-001,,"HP K12 Only 11 G1 EE N3350 11 4GB/64 PC - 1TT05ES, HP K12 Only 11 G1 EE N3350 11 4GB/64 PC - 1TT22ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 4QX01ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2LB98ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2XZ23ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2XZ49ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 5TK06ES, HP K12 PBx36011G1 PentN4200 11 4GB/128 - - 5PP32ES, HP K12 PBx36011G1 PentN4200 11 4GB/256 - - 4QX20ES, HP K12 PBx36011G1 PentN4200 11 4GB/256 - - 5PP15ES",,,1163.48
 HP SPS-LCD HU GREY 11.6 HD LED SVA W/CAM TS,Replacement Screen Display, 917100-001,,"HP 11 G1 EE N4200 11.6 8GB/128 PC - 1NV80ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2HG75ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2LB67ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2LB83ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2QY31EC, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 2UC23ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 5JK86ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2EW19ES, HP K12 PBx36011G1 CelN3450 11 4GB/128 PC - 2UC04ES, HP K12 PBx36011G1 CelN3450 11 4GB/64 PC - 2XZ45ES",,,1163.48
 HP SPS-LCD HU RED 11.6 HD LED SVA SLIM TS,Replacement Screen Display, 918429-001,,"HP K12 Only 11 G1 EE N3350 11 4GB/64 PC - 1TT05ES, HP K12 Only 11 G1 EE N3350 11 4GB/64 PC - 1TT22ES, HP K12 PBx36011G1 CelN3350 11 4GB/128 PC - 4QX01ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2LB98ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2XZ23ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 2XZ49ES, HP K12 PBx36011G1 CelN3350 11 4GB/64 PC - 5TK06ES, HP K12 PBx36011G1 PentN4200 11 4GB/128 - - 5PP32ES, HP K12 PBx36011G1 PentN4200 11 4GB/256 - - 4QX20ES, HP K12 PBx36011G1 PentN4200 11 4GB/256 - - 5PP15ES",,,1163.48
 HP SPS-LCD HU GREY 11.6 HD LED SVA W/CAM TS,Replacement Screen Display, 932686-001,,"HP K12 PBx36011G2 i5-7Y54 11 8GB/128 PC - 2YD82UP, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2EZ89LA, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2EZ89UT, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2EZ90UT, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2EZ91UT, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2GT75UT, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2NG42US, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2RC13PA, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2RC14PA, HP PROBOOK X360 11 G2 EE NOTEBOOK PC - 2RP72PA",,,499
" HP LCD Display Panel 11.6"" HD LED UWVA 220 HD Camera Grey Touch Screen",Replacement Screen Display, L43786-001,,"HP K12 PBx36011G3 CelN4000 11 4GB/128 - - 8AB44ES, HP K12 PBx36011G3 CelN4000 11 4GB/128 - - 8AC76ES, HP K12 PBx36011G3 CelN4000 11 4GB/128 PC - 8NL39US, HP K12 PBx36011G3 CelN4000 11 4GB/256 PC - 8DZ93UP, HP K12 PBx36011G3 CelN4000 11 4GB/256 PC - 8EA08UP, HP K12 PBx36011G3 CelN4000 11 4GB/64 PC - 8AB45ES, HP K12 PBx36011G3 CelN4000 11 4GB/64 PC - 8NL43US, HP K12 PBx36011G3 CelN4000 11 4GB/64 PC - 8NL47US, HP K12 PBx36011G3 CelN4100 11 4GB/128 PC - 3E541EP, HP K12 PBx36011G3 CelN4100 11 4GB/128 PC - 9MR63UP",,,499
" HP LCD Display Panel 11.6"" HD LED SVA 220 with Camera Blue Touch Screen ",Replacement Screen Display, L47209-001,,"HP K12 PBx36011G3 CelN4100 11 4GB/64 PC - 9RR18PA, HP K12 PBx36011G3 PentN5000 11 4GB/128PC - 7DB86ES, HP K12 PBx36011G3 PentN5000 11 4GB/256PC - 8AC69ES, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL00EA, HP ProBook x360 11 G3 EE Notebook PC - 5TL00EAR, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL01EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL02EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL03EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL04EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL05EA",,,499
" HP LCD Display Panel 11.6"" HD LED UWVA 220 HD Camera Blue Touch Screen",Replacement Screen Display, L47210-001,,"HP K12 PBx36011G3 CelN4100 11 4GB/64 PC - 9RR18PA, HP K12 PBx36011G3 PentN5000 11 4GB/128PC - 7DB86ES, HP K12 PBx36011G3 PentN5000 11 4GB/256PC - 8AC69ES, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL00EA, HP ProBook x360 11 G3 EE Notebook PC - 5TL00EAR, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL01EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL02EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL03EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL04EA, HP PROBOOK X360 11 G3 EE NOTEBOOK PC - 5TL05EA",,,499
" HP LCD Display Panel 11.6"" HD LED UWVA 220 HD Camera Grey Touch Screen",Replacement Screen Display, L58575-001,,"HP K12 PBx36011G4 i5-8200U 11 8GB/128 PC - 8WQ65US, HP K12 PBx36011G4 i5-8200U 11 8GB/256 PC - 8NL46US, HP K12 PBx36011G4 i5-8200U 11 8GB/256 PC - 9DK42UC, HP K12 PBx36011G4 i5-8200U 11 8GB/256 PC - 9FM03US, HP K12 PBx36011G4 M3-8100Y 11 4GB/128 PC - 3C545US, HP K12 PBx36011G4 M3-8100Y 11 4GB/128 PC - 8MG69ES, HP K12 PBx36011G4 M3-8100Y 11 4GB/128 PC - 8NL45US, HP K12 PBx36011G4 M3-8100Y 11 4GB/128 PC - 8ZT52UP, HP K12 PBx36011G4 M3-8100Y 11 8GB/128 PC - 8NL32US, HP K12 PBx36011G4 M3-8100Y 11 8GB/256 PC - 8MG40ES",,,1890.05
" HP LCD Display Panel 11.6"" HD LED SVA 220 with Camera Blue Touch Screen",Replacement Screen Display, L83961-001,,"HP 250G7 i7-8565U 15 8GB/256 PC - 18R13PA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C086EA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C087EA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C090EA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C091EA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 1F4X3PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 1F5E9PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 3C630EC, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 3C634EC, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 9VZ05ES",,,499
" HP LCD Display Panel 11.6"" HD LED UWVA 220 HD Camera Grey Touch Screen",Replacement Screen Display, L83962-001,,"HP K12 PBx36011G5 CelN4000 11 4GB/128 PC - 12C82PC, HP K12 PBx36011G5 CelN4000 11 4GB/128 PC - 1S0M6PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 197Y5ES, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 1F4W3PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 1F4W4PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 2D253ES, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 8YQ69AA, HP K12 PBx36011G5 CelN4020 11 4GB/128 PC - 13J03UP, HP K12 PBx36011G5 CelN4020 11 4GB/128 PC - 1M9U2LT, HP K12 PBx36011G5 CelN4020 11 4GB/128 PC - 20L70PA",,,499
" HP LCD Display Panel 11.6"" HD LED UWVA 220 HD Camera Blue Touch Screen",Replacement Screen Display, L83963-001,,"HP 250G7 i7-8565U 15 8GB/256 PC - 18R13PA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C086EA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C087EA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C090EA, HP K12 PBx36011G5 CelN4000 11 4GB/128 - - 3C091EA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 1F4X3PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 1F5E9PA, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 3C630EC, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 3C634EC, HP K12 PBx36011G5 CelN4000 11 4GB/64 PC - 9VZ05ES",,,499
" HP LCD Display Panel 11.6"" HD LED SVA CAM Blue Touch Screen",Replacement Screen Display, M03752-001,,"HP K12 PBx36011G6 i3-10110Y 11 8GB/128PC - 1F4Y4PA, HP K12 PBx36011G6 i3-10110Y 11 8GB/128PC - 1F4Y6PA, HP K12 PBx36011G6 i5-10210Y 11 8GB/256PC - 1F4X8PA, HP PBx36011G6 i5-10210Y 11 8GB/256 PC - 1F4Y0PA, HP PBx36011G6 i5-10210Y 11 8GB/256 PC - 1F4Y2PA",,,556.5
" HP LCD Display Panel 11.6"" LED UWVA 220 HD Camera Grey Touch Screen",Replacement Screen Display, M03753-001,,"HP K12 PBx36011G6 i3-10110Y 11 8GB/128PC - 1F4W2PA, HP K12 PBx36011G6 i3-10110Y 11 8GB/128PC - 1F4Y3PA, HP K12 PBx36011G6 i5-10210Y 11 8GB/256PC - 1F4X7PA, HP PBx36011G6 i3-10110Y 11 4GB/128 PC - 21P38PA, HP PBx36011G6 i3-10110Y 11 8GB/128 PC - 1A5R5LS, HP PBx36011G6 i5-10210Y 11 8GB/256 PC - 1F4X9PA, HP PBx36011G6 i5-10210Y 11 8GB/256 PC - 1F4Y1PA, HP ProBook x360 11 G6 EE Notebook PC (7QT10AV) - 2D5K4PA, HP ProBook x360 11 G6 EE Notebook PC (7QT10AV) - 303T6PA, HP ProBook x360 11 G6 EE Notebook PC (7QT10AV) - 4Y613PA, HP ProBook x360 11 G6 EE Notebook PC (7QT11AV) - 2V9J0PA",,,567
" HP LCD Display Panel 11.6"" HD LED UWVA 220 HD Camera Blue Touch Screen",Replacement Screen Display, M03754-001,,"HP K12 PBx36011G6 i3-10110Y 11 8GB/128PC - 1F4Y4PA, HP K12 PBx36011G6 i3-10110Y 11 8GB/128PC - 1F4Y6PA, HP K12 PBx36011G6 i5-10210Y 11 8GB/256PC - 1F4X8PA, HP PBx36011G6 i5-10210Y 11 8GB/256 PC - 1F4Y0PA, HP PBx36011G6 i5-10210Y 11 8GB/256 PC - 1F4Y2PA",,,499
" HP LCD Display Panel 11.6"" HD AG LED SVA 220 Blue Touch Screen",Replacement Screen Display, M48769-001,,"HP K12 PBx36011G7 PentSN6000 118GB/256PC - 5R5S5PC, HP ProBook x360 11 G7 Education Edition (21N21AV) - 40P69PA, HP ProBook x360 11 G7 Education Edition (21N21AV) - 40P71PA, HP ProBook x360 11 G7 Education Edition (21N25AV) - 40P73PA, HP ProBook x360 11 G7 Education Edition (21N26AV) - 436L6PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 42A26PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 42A60PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 436L0PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 436L4PA, HP ProBook x360 11 G7 Education Edition Notebook PC - 428V2PA",,,976.49
" HP LCD Display Panel 11.6"" HD AG LED UWVA 220 Blk Touch Screen",Replacement Screen Display, M48770-001,,"HP ProBook x360 11 G7 Education Edition (21N21AV) - 49Z73PA, HP ProBook x360 11 G7 Education Edition (21N21AV) - 4A1H5PA, HP ProBook x360 11 G7 Education Edition (21N22AV) - 491G1PA, HP ProBook x360 11 G7 Education Edition (21N26AV) - 436L5PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 42A30PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 436K9PA, HP ProBook x360 11 G7 Education Edition (2M0K4AV) - 436L1PA",,,499
" HP LCD Display Panel 13.3"" FHD AG UVWA 400 IR LP Touch Screen",Replacement Screen Display, N10087-001,,HP Pro x360 435 G9 - 6Z146PC,,,1270.5
" HP LCD Display Panel 13.3"" FHD BV UWVA 250 IR Touch Screen",Replacement Screen Display, N10085-001,,"HP Pro x360 435 13.3 inch G9 Notebook PC (58G33AV) - 6P0S4PA, HP Pro x360 435 13.3 inch G9 Notebook PC (58G36AV) - 6P0S6PA, HP Pro x360 435 G9 - 6K582PA, HP Pro x360 435 G9 - 6K584PA, HP Pro x360 435 G9 - 6K586PA, HP Pro x360 435 G9 - 6K591PA",,,1218
" HP LCD Display Panel 13.3"" FHD AG UWVA 1000 IR PVCY Touch Screen",Replacement Screen Display, N10088-001,,HP P360435G9 R7-5825U 13 16GB/512 PC - 6A265EA,,,1612.5
 HP SPS-DSPLY HU 13HD SVA AG CAM WWAN,Replacement Screen Display, 731997-001,,"HP PROBOOK 430 G1 NOTEBOOK PC - E3U85UT, HP PROBOOK 430 G1 NOTEBOOK PC - E3U86UT, HP PROBOOK 430 G1 NOTEBOOK PC - E3U87UT, HP PROBOOK 430 G1 NOTEBOOK PC - E3U93UT, HP PROBOOK 430 G1 NOTEBOOK PC - E5D89AA, HP PROBOOK 430 G1 NOTEBOOK PC - E5D90AA, HP PROBOOK 430 G1 NOTEBOOK PC - E5D92AA, HP PROBOOK 430 G1 NOTEBOOK PC - E5D93AA, HP PROBOOK 430 G1 NOTEBOOK PC - E5D94AA, HP PROBOOK 430 G1 NOTEBOOK PC - E5G90PA",,,338.01
 HP SPS-RAW PANEL 13 LED HD SVA AG FLAT,Replacement Screen Display, 768206-001,,"HP PROBOOK 430 G2 BASE MODEL NOTEBOOK PC - K3R10AV, HP PROBOOK 430 G2 NOTEBOOK PC - G6W00EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W01EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W02EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W02EAR, HP PROBOOK 430 G2 NOTEBOOK PC - G6W03EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W04EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W05EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W05EAR, HP PROBOOK 430 G2 NOTEBOOK PC - G6W06EA",,,303.31
 HP SPS-DSPLY HU 13 LED HD SVA AG - ANT TS,Replacement Screen Display, 782528-001,,"HP PROBOOK 430 G2 NOTEBOOK PC - G6W00EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W01EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W02EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W02EAR, HP PROBOOK 430 G2 NOTEBOOK PC - G6W03EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W04EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W05EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W05EAR, HP PROBOOK 430 G2 NOTEBOOK PC - G6W06EA, HP PROBOOK 430 G2 NOTEBOOK PC - G6W07EA",,,499
" HP LCD Display Panel 13.3"" with Cam - ANT TS",Replacement Screen Display, 826375-001,,"HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D81AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D82AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D83AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D84AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D85AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D86AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - M2Q61AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - N6P78AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - N6P79AV, HP PROBOOK 430 G3 NOTEBOOK PC - 1ZR39LA",,,691.32
 HP SPS-DSPLY RAW PANEL 13.3 HD SVA AG FLT,Replacement Screen Display, 826377-001,,"HP K12 Only 430 4405U 13.3 4GB/128 PC - - W4Q05ES, HP K12 Only 430 4405U 13.3 4GB/128 PC Pe - X0N35ES, HP K12 Only 430 i3-6100U 13.3 4GB/128 PC - W4M59ES, HP PB430G3 i7-6500U 13 8GB/256 PC - 8QN59PC, HP ProBook 430 3855U 13.3 4GB/500 PC Cel - T6P71ES, HP PROBOOK 430 G2 NOTEBOOK PC - T6N71EA, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - 1PM91PA, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - 4TR37PA, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D81AV, HP PROBOOK 430 G3 BASE MODEL NOTEBOOK PC - L6D82AV",,,318.74
 HP GNRC PNL 13.3 HD AG WLED SVA eDP Slim RY,Replacement Screen Display, 810242-002,,"HP K12 PB430G4 i3-7100 13.3 4GB/128 PC - - 2EV71ES, HP K12 PB430G4 i5-7200U 13 4GB/500 PC - 2UE62EC, HP PB430G4 i5-7200U 13 8GB/1T PC - 2HG60ES, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P90AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P91AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P92AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P93AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P94AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P95AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P96AV",,,397.23
 HP SPS-LCD HU 13.3 FHD AG TS,Replacement Screen Display, 905801-001,,"HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P90AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P91AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P92AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P93AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P94AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P95AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P96AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P97AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - Z3Q33AV, HP ProBook 430 G4 Notebook PC - 1AS47PA",,,499
 HP SPS-LCD HU 13.3 FHD AGWWAN TS,Replacement Screen Display, 911830-001,,"HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P90AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P91AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P92AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P93AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P94AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P95AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P96AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - W6P97AV, HP PROBOOK 430 G4 BASE MODEL NOTEBOOK PC - Z3Q33AV, HP ProBook 430 G4 Notebook PC - 1AS47PA",,,499
" HP LCD Display Panel 15.6"" HD AG WLED SVA",Replacement Screen Display, L00868-001,,"HP K12 PB450G5 i3-8130U 15 4GB/500 PC - - 4WU06ES, HP K12 PB450G5 i5-7200U 15 4GB/500 PC In - 5TK08ES, HP PB450G5 Cel3867U 15 4GB/128 PC - 7RA48PA, HP PB450G5 i3-7100 15 4GB/256 PC - 4LS55ES, HP PB450G5 i5-7200U 15 8GB/1T PC Intel - - 5JK03ES, HP PB450G5 i5-8250U 15 8GB/1T PC - 9XL49PA, HP PB450G5 i5-8250U 15 8GB/256 PC - 9TQ53PA, HP PROBOOK 450 G5 BASE MODEL NOTEBOOK PC - 1LU52AV, HP PROBOOK 450 G5 BASE MODEL NOTEBOOK PC - 1LU58AV, HP PROBOOK 450 G5 NOTEBOOK PC - 1ZR94LT",,,380.29
" HP LCD Display Panel 13.3"" SVA Touch Screen",Replacement Screen Display, L01073-001,,"HP K12 PB430G5 C3865U 13 4GB/128 PC - 4BD93ES, HP K12 PB430G5 C3865U 13 4GB/128 PC - 4QX00ES, HP K12 PB430G5 i3-7100 13 4GB/128 PC Int - 3DN27ES, HP K12 PB430G5 i3-8130U 13 4GB/128 PC - 4BD76ES, HP K12 PB430G5 i3-8130U 13 8GB/256 PC - 4LT55ES, HP K12 PB430G5 i5-8250U 13 4GB/256 PC - 4LS52ES, HP K12 PB430G5 i5-8250U 13 4GB/500 PC In - 3KY16ES, HP K12 PB430G5 i7-8550U 13 8GB/256 PC In - 3GJ37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LS37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LT36ES",,,499
" HP LCD Display Raw Panel 13.3"" FHD AG UWVA",Replacement Screen Display, L01075-001,,"HP K12 PB430G5 C3865U 13 4GB/128 PC - 4BD93ES, HP K12 PB430G5 C3865U 13 4GB/128 PC - 4QX00ES, HP K12 PB430G5 i3-7100 13 4GB/128 PC Int - 3DN27ES, HP K12 PB430G5 i3-8130U 13 4GB/128 PC - 4BD76ES, HP K12 PB430G5 i3-8130U 13 8GB/256 PC - 4LT55ES, HP K12 PB430G5 i5-8250U 13 4GB/256 PC - 4LS52ES, HP K12 PB430G5 i5-8250U 13 4GB/500 PC In - 3KY16ES, HP K12 PB430G5 i7-8550U 13 8GB/256 PC In - 3GJ37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LS37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LT36ES",,,388.08
" HP LCD Display Raw Panel 13.3"" HD SVA",Replacement Screen Display, L01076-001,,"HP K12 PB430G5 C3865U 13 4GB/128 PC - 4BD93ES, HP K12 PB430G5 C3865U 13 4GB/128 PC - 4QX00ES, HP K12 PB430G5 i3-7100 13 4GB/128 PC Int - 3DN27ES, HP K12 PB430G5 i3-8130U 13 4GB/128 PC - 4BD76ES, HP K12 PB430G5 i3-8130U 13 8GB/256 PC - 4LT55ES, HP K12 PB430G5 i3-8130U 13 8GB/256 PC In - 5TJ85ES, HP K12 PB430G5 i5-8250U 13 4GB/256 PC - 4LS52ES, HP K12 PB430G5 i5-8250U 13 4GB/500 PC In - 3KY16ES, HP K12 PB430G5 i7-8550U 13 8GB/256 PC In - 3GJ37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LS37ES",,,296.57
" HP LCD Display Raw Panel 13.3"" HD SVA WWAN",Replacement Screen Display, L01077-001,,"HP K12 PB430G5 C3865U 13 4GB/128 PC - 4BD93ES, HP K12 PB430G5 C3865U 13 4GB/128 PC - 4QX00ES, HP K12 PB430G5 i3-7100 13 4GB/128 PC Int - 3DN27ES, HP K12 PB430G5 i3-8130U 13 4GB/128 PC - 4BD76ES, HP K12 PB430G5 i3-8130U 13 8GB/256 PC - 4LT55ES, HP K12 PB430G5 i5-8250U 13 4GB/256 PC - 4LS52ES, HP K12 PB430G5 i5-8250U 13 4GB/500 PC In - 3KY16ES, HP K12 PB430G5 i7-8550U 13 8GB/256 PC In - 3GJ37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LS37ES, HP K12 PB430G5 Pent4415U 13 4GB/128 PC - 4LT36ES",,,499
" HP LCD Display Panel 15.6"" HD AG WLED UWVA",Replacement Screen Display, L00867-001,,"HP K12 PB450G5 i5-8250U 15 16GB/256 PC - 4BE01ES, HP K12 PB450G5 i5-8250U 15 4GB/500 PC - 4BD91ES, HP K12 PB450G5 i5-8250U 15 8GB/128 PC In - 3VK32ES, HP PB450G5 i3-8130U 15 16GB/1T PC Intel - 5PP35ES, HP PB450G5 i3-8130U 15 4GB/1T PC - 4BD54ES, HP PB450G5 i3-8130U 15 4GB/1T PC Intel - 4WU98ES, HP PB450G5 i3-8130U 15 8GB/1T PC - 4QW17ES, HP PB450G5 i3-8130U 15 8GB/1T PC Intel - - 4WU80ES, HP PB450G5 i3-8130U 15 8GB/256 PC - 4BD55ES, HP PB450G5 i5-8250U 15 16GB/256 PC Intel - 4WU81ES",,,353.23
" HP LCD Display Raw Panel 13.3"" FHD UWVA 250",Replacement Screen Display, L79434-001,,"HP K12 PB430G6 i3-8145U 13 16GB/128 PC - 7DB98ES, HP K12 PB430G6 i3-8145U 13 8GB/128 PC - 6MP87ES, HP K12 PB430G6 i3-8145U 13 8GB/128 PC - 7DB85ES, HP K12 PB430G6 i3-8145U 13 8GB/128LTEAPC - 192A8EC, HP K12 PB430G6 i5-8265U 13 8GB/128 PC - 8AC78ES, HP K12 PB430G6 i5-8265U 13 8GB/256 PC - 6MS07ES, HP K12 PB430G6 i5-8265U 13 8GB/256 PC - 7DB78ES, HP K12 PB430G6 i5-8265U 13 8GB/256 PC - 7DC37ES, HP K12 PB430G6 i5-8265U 13 8GB/256 PC - 8MZ25US, HP K12 PB430G6 i5-8265U 13 8GB/256 PC - - 9HR16ES",,,464.92
